text,label
Audit report 0aba53eb-86b1-4889-acb9-1faa65f8353a by Auditor_41 on 2025-08-14 for AML Procedures found CRITICAL issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report d177f5bf-9104-4568-a667-9189a43ebb86 by Auditor_17 on 2025-03-11 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 753c83f2-5153-4d94-8dd8-27538ae2132e by Auditor_23 on 2024-12-14 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 7e14d469-4d0e-43f5-a3a8-acf4b8914a13 by Auditor_35 on 2024-12-05 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report d0ccf8b1-2592-4c81-8655-94aeda27f22d by Auditor_29 on 2025-02-10 for Transaction Monitoring found LOW issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report d7805f61-aa62-46f6-94d1-44f0b27d728c by Auditor_1 on 2024-11-06 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report bc62f64c-93e4-4174-98fa-a9fbc668020e by Auditor_47 on 2025-06-07 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report d484c744-53ad-478b-a809-2938aff1cb62 by Auditor_3 on 2025-03-09 for Transaction Monitoring found LOW issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report c3bcc9f4-d2e2-4dc1-b271-79a8c75c75ed by Auditor_9 on 2025-04-20 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 926beae0-e7f8-4aa3-9f17-ffe4114ba80a by Auditor_11 on 2025-07-18 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 633397f8-c4a2-46a6-9160-9dab3d07cc6a by Auditor_11 on 2025-07-08 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report e2089ec2-ea42-44e8-8cac-bda075d1aa69 by Auditor_4 on 2025-05-25 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 0865b3c6-a1b1-4468-8fa6-7d7ca12324ac by Auditor_16 on 2025-02-16 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 45a9ce00-c1e2-4443-ae66-8ae6f72931f6 by Auditor_6 on 2024-10-29 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 26050436-44ee-41cc-aad7-dbf05872f3c8 by Auditor_45 on 2025-06-13 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report d2ce6307-1898-495b-9490-bf396635c25c by Auditor_24 on 2025-02-19 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 5632da4a-92ad-4771-a1bd-aee86fa68cd7 by Auditor_18 on 2025-02-14 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 3741c16d-4539-4466-bc32-bbd2c820bba8 by Auditor_4 on 2024-12-03 for KYC Compliance found CRITICAL issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 25690d65-745f-4648-a406-00b0ec353163 by Auditor_49 on 2024-09-25 for Transaction Monitoring found LOW issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report f1d412c3-20b6-4a31-868c-0a808983eb90 by Auditor_8 on 2024-11-30 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 8b536fe6-4170-4273-ad51-0d3bfd5d5037 by Auditor_37 on 2025-06-26 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 62d8df6c-2da8-4d66-8ee2-e3662e5e546c by Auditor_19 on 2025-02-25 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 8e11776a-a1c1-4a41-9bf6-627591533656 by Auditor_37 on 2025-01-01 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 3f15140e-b4c6-4aae-b0ed-c80baf9c654f by Auditor_32 on 2025-08-02 for AML Procedures found LOW issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 477236de-7e23-4e0e-9741-87e213d631ad by Auditor_22 on 2024-10-23 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 7ee6903a-75f3-4696-8518-63f833ef8ebe by Auditor_31 on 2025-08-16 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report deefc59a-c49a-492f-9fdc-a42bde013f3b by Auditor_17 on 2025-04-07 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report f5f1b00d-5d42-42bc-a345-0d957cb4052e by Auditor_31 on 2025-06-19 for Transaction Monitoring found LOW issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 02adac80-98b3-4013-b681-186f31fa77bf by Auditor_34 on 2025-01-08 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 157e3111-38e1-42a6-be38-bd266bdb556f by Auditor_6 on 2025-08-09 for Fraud Detection found CRITICAL issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report a57bbb0d-a566-4666-b9b7-010da5b797d2 by Auditor_22 on 2025-07-12 for AML Procedures found LOW issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 82de96d1-ffd1-4342-befe-7bbec69c457e by Auditor_42 on 2025-07-07 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 5753a833-aa1c-48fd-aa78-de71350d557c by Auditor_16 on 2025-04-24 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 9fd6fae2-03a2-4ac0-9319-60d40c48c330 by Auditor_18 on 2024-11-15 for KYC Compliance found CRITICAL issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 9cd530bb-71f2-4bf8-a6e7-6847aa97343c by Auditor_27 on 2024-12-26 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report d99f3ee5-b3ee-479c-979a-c4c299cedc40 by Auditor_27 on 2025-09-08 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 1ba77c35-c390-4583-9563-671db608e49a by Auditor_26 on 2024-11-18 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 4019507b-b372-4a64-9bf1-9b40e8e1b790 by Auditor_39 on 2025-06-03 for KYC Compliance found LOW issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 2768a77b-daa6-4aa6-a7b3-06d1eb212d8d by Auditor_36 on 2025-06-10 for Data Privacy found CRITICAL issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 67697f1b-6071-45eb-be39-f28dcec922fb by Auditor_12 on 2024-10-27 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 9e4ed019-ce2a-470d-ac94-8f9be7707278 by Auditor_35 on 2025-07-26 for AML Procedures found LOW issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report acc7546c-8182-4c19-b0b6-4a273f6e0e52 by Auditor_35 on 2025-04-12 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 6caa391f-4e60-4d5a-bf57-3f43179946ce by Auditor_50 on 2024-10-31 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 72f623e0-98cf-4f4c-aac8-2703f097ee6a by Auditor_5 on 2025-01-28 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 4de763ab-7c72-474d-83a0-9a15e2691ed4 by Auditor_6 on 2025-04-03 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report cae0160e-6be1-4cdd-af74-81677a44a900 by Auditor_23 on 2025-04-18 for Fraud Detection found CRITICAL issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report e7a21896-4e3c-472d-ab26-fa18cd2e83ee by Auditor_30 on 2024-10-26 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 761f4cb7-f050-487e-8b11-267910e6a7eb by Auditor_22 on 2024-10-01 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 9b984832-3e3b-403a-ad4f-749a3eb0aeef by Auditor_7 on 2025-02-14 for KYC Compliance found MEDIUM issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report f3498313-3ce6-4b32-9291-20b73ad01dfa by Auditor_4 on 2024-12-29 for KYC Compliance found MEDIUM issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report a14e4bd9-8a92-4ebf-9514-68a2d3bc0ef5 by Auditor_17 on 2024-09-18 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 661f3065-a59f-46f5-bee6-6cf28cdb089f by Auditor_23 on 2025-03-13 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report caaaff75-db9a-490b-8c1e-06749f8e5608 by Auditor_40 on 2025-08-29 for Data Privacy found CRITICAL issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report f377dcad-de61-4bf4-8d32-44874fde3b4d by Auditor_22 on 2024-10-22 for Fraud Detection found HIGH issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 9cccf07f-a290-4dc9-85b5-27b5b747a5ce by Auditor_35 on 2025-05-30 for KYC Compliance found CRITICAL issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 7d727f3b-4e7f-43cc-978c-f943acc13f23 by Auditor_5 on 2024-10-23 for AML Procedures found MEDIUM issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report ad741916-a875-4de2-b550-9a11191cbdea by Auditor_40 on 2025-08-11 for KYC Compliance found LOW issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report ceee5901-8b5d-4ead-9942-ec00eaf657b1 by Auditor_25 on 2024-10-07 for KYC Compliance found CRITICAL issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 8cc0e5d3-4835-42b9-b7fa-dae34679865a by Auditor_20 on 2024-10-14 for Transaction Monitoring found LOW issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 51f0fa6a-cd12-4e1f-8f7c-3400c4bd53e5 by Auditor_6 on 2024-12-13 for KYC Compliance found LOW issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 7a1ce007-aabe-4fda-a12b-07a4d7e12f62 by Auditor_37 on 2024-10-14 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report ea8c4b31-6bad-4fce-9718-c371f2514abe by Auditor_45 on 2025-06-24 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 835c5921-18fc-4782-a588-6362bd34a190 by Auditor_22 on 2025-04-19 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report af280d54-0957-43cd-839e-9bede7cd4601 by Auditor_38 on 2025-03-22 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 2c893399-ba47-4ca4-b4c3-5261e1eeba81 by Auditor_14 on 2025-08-21 for Data Privacy found CRITICAL issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 3644a9b8-3ed9-4794-9bbc-067d8b818d2c by Auditor_41 on 2025-01-26 for Fraud Detection found CRITICAL issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 8d7411a5-cdac-432f-a402-efda750853fb by Auditor_46 on 2025-08-30 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 8d33f61a-ab6c-406d-bef4-d0fd187d8957 by Auditor_44 on 2025-09-13 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report d3f6334d-f421-47c3-a621-1bb77907344f by Auditor_16 on 2025-03-09 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 78ed8e6d-f633-4a2e-ac20-7e58b1a33b35 by Auditor_6 on 2024-12-12 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 86444ffd-6bcd-46e7-afaf-b29d84455875 by Auditor_31 on 2025-06-26 for KYC Compliance found MEDIUM issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 864fa2ed-a669-4289-a14d-93ae5647a6f6 by Auditor_22 on 2025-07-05 for KYC Compliance found LOW issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report f0fabe84-c3c2-4da1-b1c7-7ef7f3705211 by Auditor_17 on 2024-10-08 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 128b6117-3771-4511-a19b-e546ecce14cb by Auditor_50 on 2025-08-04 for AML Procedures found MEDIUM issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 3f8f130f-c24f-4b31-af4a-5591770a5d4d by Auditor_37 on 2025-06-14 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report c36adc44-db1e-4764-97e5-aad571400c3b by Auditor_31 on 2025-06-28 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 6307e09f-f9d8-411b-ab8d-78fb23eccd67 by Auditor_35 on 2025-04-25 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report cf70a7e4-ebfa-4f1e-a4f2-c71a6f50dea4 by Auditor_21 on 2025-02-07 for AML Procedures found CRITICAL issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 673b6494-bc17-40a2-9960-772a3a72fc0e by Auditor_44 on 2024-10-12 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 33ee458d-ade2-44d3-a431-8492ca7c76e9 by Auditor_17 on 2025-02-26 for KYC Compliance found CRITICAL issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 8ec4f561-e7f4-4c04-8876-ccd621de5a3d by Auditor_17 on 2025-01-31 for Data Privacy found LOW issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 58c82370-f5d2-40ec-8136-456e8755a10d by Auditor_31 on 2025-06-15 for AML Procedures found MEDIUM issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 1ed29f5e-a54b-4f6a-8f45-9f6dc0fabd0e by Auditor_17 on 2024-09-30 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 7734a3bc-b72b-4207-aca4-5d6e83be3ac9 by Auditor_19 on 2024-12-07 for Fraud Detection found CRITICAL issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report e046b418-1eb4-4085-8519-4d131e4700fc by Auditor_24 on 2025-08-12 for AML Procedures found CRITICAL issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report fdf1ce1a-e01f-4f40-9d32-dd5604862c28 by Auditor_3 on 2025-03-25 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report e1072302-fcfd-4df4-82bb-a635fef27950 by Auditor_42 on 2024-11-07 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 1653cfd1-bbc3-49d0-8de7-bd988f0014d4 by Auditor_11 on 2025-07-19 for Data Privacy found LOW issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report a55b7464-c988-45f5-ace1-640504e29a49 by Auditor_9 on 2025-03-14 for KYC Compliance found CRITICAL issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 26d77f92-38b6-4423-a1ff-4d8472763aed by Auditor_40 on 2024-12-18 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report f1884f92-cb66-4b4e-bae7-fb774ecb4994 by Auditor_34 on 2025-04-01 for Fraud Detection found CRITICAL issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 88e3b4a5-885e-4a9f-bcfa-96216014c951 by Auditor_13 on 2024-11-10 for Transaction Monitoring found LOW issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 79965111-0373-4c7b-bcc5-d944e8376ef4 by Auditor_41 on 2024-12-23 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report dffcd30d-1699-49d0-b015-e7d23d7ce992 by Auditor_10 on 2025-03-07 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 6f92bab3-6ede-4bd7-a3b7-1ae0d414e387 by Auditor_3 on 2025-04-08 for Fraud Detection found CRITICAL issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 96f14edf-e75c-459f-a016-832c8bca8ae1 by Auditor_20 on 2024-12-16 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 056d1125-1ca6-48d0-893d-39896fc6a862 by Auditor_50 on 2025-04-23 for KYC Compliance found LOW issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 759133c0-a39d-42f6-8601-dbd66ce3d998 by Auditor_8 on 2025-06-18 for Data Privacy found CRITICAL issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 6c9a1745-307b-4dde-9456-0dad19d7616f by Auditor_21 on 2025-01-22 for AML Procedures found CRITICAL issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report cd1981b1-8c97-4e91-b8c1-d1d4ba79edf3 by Auditor_24 on 2025-06-06 for AML Procedures found HIGH issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 361f1785-e56a-4af8-ab19-31c677822582 by Auditor_28 on 2025-07-03 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 9a7116a0-290c-4a2a-9d7b-4501f87a751d by Auditor_29 on 2025-03-21 for KYC Compliance found CRITICAL issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 04cb4a36-4f8a-42c0-9401-3c5ebb3f9c3e by Auditor_47 on 2024-11-29 for Fraud Detection found LOW issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 86e7264e-8740-4406-a4fe-f6bfeff619db by Auditor_2 on 2025-07-03 for KYC Compliance found CRITICAL issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 78652b32-8552-48b1-b86e-14d8878bcf96 by Auditor_44 on 2025-08-21 for Fraud Detection found MEDIUM issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 3f99ef4d-5b7c-4aa7-9f29-a70f0edbdd95 by Auditor_16 on 2024-11-29 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 17c60734-d8b2-4d24-8470-b72fed677971 by Auditor_11 on 2025-02-23 for KYC Compliance found CRITICAL issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 95dfc281-f7a8-49e2-93b7-24a1361dd959 by Auditor_4 on 2025-02-03 for AML Procedures found MEDIUM issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 4955bdae-b25f-4443-a3d8-542559cf7ef6 by Auditor_19 on 2025-01-15 for Transaction Monitoring found MEDIUM issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report fb0d0e37-85d9-4ede-9ec8-2e5c7c687afb by Auditor_31 on 2024-09-15 for Fraud Detection found CRITICAL issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report fb170ffb-f36b-480c-a4e5-128364c1e9a0 by Auditor_13 on 2025-02-09 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report fc2779c3-a93a-40bd-9fd4-43d18187ac6e by Auditor_28 on 2025-01-10 for AML Procedures found LOW issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 01800192-cd01-46d5-8622-16cff0d8aeec by Auditor_13 on 2024-10-12 for KYC Compliance found MEDIUM issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report f7d8773a-bba9-4a95-b994-133c936482a9 by Auditor_21 on 2025-06-19 for KYC Compliance found HIGH issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 53981a11-1b25-4f1b-9f53-74b6bdee9ddd by Auditor_41 on 2024-09-18 for Data Privacy found MEDIUM issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report e55a0dd5-05da-4860-85f9-0a8f622930b9 by Auditor_9 on 2025-01-29 for Fraud Detection found CRITICAL issue: Fraud Detection issue detected.. Recommendation: Implement stricter Fraud Detection controls..,AUDIT_REPORT
Audit report 08527b4e-d7c6-4d78-b2c0-f4e9261bf396 by Auditor_9 on 2025-08-27 for AML Procedures found CRITICAL issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report 72e5eddf-a930-4992-aa9d-dd5d397e60f2 by Auditor_6 on 2025-03-09 for Transaction Monitoring found CRITICAL issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report d90f9095-ba07-44ba-bf46-9cd10e8786ed by Auditor_6 on 2025-03-05 for KYC Compliance found LOW issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report b0d54213-fe87-49ee-ad4a-1a04478f2802 by Auditor_39 on 2024-12-01 for AML Procedures found MEDIUM issue: AML Procedures issue detected.. Recommendation: Implement stricter AML Procedures controls..,AUDIT_REPORT
Audit report a54f8f1b-a6c9-4a96-a12c-23f4180785e0 by Auditor_45 on 2024-12-31 for Transaction Monitoring found HIGH issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report 7d4df917-07c3-4a50-a517-00e5fd023c89 by Auditor_50 on 2025-05-11 for Data Privacy found CRITICAL issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
Audit report 46b0286a-b6d9-42ea-9431-09b178a46d3b by Auditor_2 on 2025-04-20 for Transaction Monitoring found MEDIUM issue: Transaction Monitoring issue detected.. Recommendation: Implement stricter Transaction Monitoring controls..,AUDIT_REPORT
Audit report e07206ee-6292-4d0b-bf8f-a361b8beab6e by Auditor_44 on 2024-09-30 for KYC Compliance found MEDIUM issue: KYC Compliance issue detected.. Recommendation: Implement stricter KYC Compliance controls..,AUDIT_REPORT
Audit report 4b7bd082-00d1-49c6-a1c8-a87c9b18afd5 by Auditor_27 on 2025-06-05 for Data Privacy found HIGH issue: Data Privacy issue detected.. Recommendation: Implement stricter Data Privacy controls..,AUDIT_REPORT
